review_id,customer_id,product_id,review_date,rating,review_text,helpful_votes,verified_purchase
R06123,C05560,P0458,2023-07-01,5,Perfect. Will buy again.,27,1
R13821,C01384,P0957,2023-07-01,3,Fine for basic use.,1,1
R04077,C04977,P0048,2023-07-01,3,"Not bad, not great.",26,1
R09590,C08181,P0896,2023-07-01,5,"Excellent quality, fast shipping.",41,1
R18308,C05016,P0412,2023-07-01,2,Broke after a week of use.,23,0
R10848,C03401,P0148,2023-07-01,5,Amazing value for the price.,45,1
R10256,C03068,P0083,2023-07-01,5,Perfect. Will buy again.,3,1
R12915,C07727,P0005,2023-07-01,4,"Excellent quality, fast shipping.",42,1
R22017,C09236,P0396,2023-07-01,3,"It is okay, nothing special.",11,1
R02910,C03440,P0765,2023-07-01,3,"It is okay, nothing special.",14,1
R18309,C03445,P0052,2023-07-01,3,"Not bad, not great.",8,1
R14022,C06611,P0288,2023-07-01,4,Love it! Exactly what I needed.,49,1
R04000,C08963,P0175,2023-07-01,4,"Excellent quality, fast shipping.",41,0
R09132,C01720,P0331,2023-07-01,4,Amazing value for the price.,1,1
R23665,C04080,P0751,2023-07-01,3,"It is okay, nothing special.",38,1
R10006,C04762,P0326,2023-07-01,4,Love it! Exactly what I needed.,9,0
R05808,C07383,P0445,2023-07-01,4,Great product! Highly recommend.,17,1
R17559,C04792,P0879,2023-07-02,4,Amazing value for the price.,41,1
R03851,C05004,P0619,2023-07-02,5,Amazing value for the price.,9,1
R19398,C00169,P0871,2023-07-02,2,Terrible experience. Avoid.,13,0
R11334,C08859,P0480,2023-07-02,4,"Excellent quality, fast shipping.",30,1
R17250,C07998,P0787,2023-07-02,3,"It is okay, nothing special.",49,1
R04072,C04292,P0538,2023-07-02,2,Would not recommend. Poor value.,46,1
R23749,C08250,P0736,2023-07-02,2,Terrible experience. Avoid.,36,1
R18954,C02178,P0298,2023-07-02,4,Amazing value for the price.,48,1
R16140,C07847,P0461,2023-07-02,5,Love it! Exactly what I needed.,17,1
R02158,C08216,P0061,2023-07-02,5,"Excellent quality, fast shipping.",42,1
R18347,C00919,P0536,2023-07-02,4,Amazing value for the price.,34,1
R24816,C05579,P0255,2023-07-02,4,Perfect. Will buy again.,45,0
R24019,C08389,P0397,2023-07-02,2,Disappointed with the quality.,38,1
R03357,C05336,P0780,2023-07-02,3,Decent product for the price.,2,0
R15018,C01145,P0838,2023-07-02,4,Great product! Highly recommend.,6,1
R00539,C06096,P0261,2023-07-02,2,Would not recommend. Poor value.,11,1
R23976,C07246,P0448,2023-07-02,4,Amazing value for the price.,9,1
R07012,C00309,P0741,2023-07-02,4,"Excellent quality, fast shipping.",18,0
R11698,C00765,P0815,2023-07-02,3,"Not bad, not great.",9,1
R24635,C04648,P0898,2023-07-02,4,Perfect. Will buy again.,27,1
R20342,C09005,P0505,2023-07-02,3,Decent product for the price.,48,1
R11645,C06870,P0731,2023-07-02,5,Love it! Exactly what I needed.,0,1
R08213,C00573,P0805,2023-07-02,4,"Excellent quality, fast shipping.",8,1
R10313,C08182,P0873,2023-07-02,3,"Average quality, meets expectations.",13,1
R21564,C05128,P0096,2023-07-02,3,"Not bad, not great.",24,1
R06309,C04487,P0211,2023-07-02,3,Decent product for the price.,33,1
R11068,C08836,P0520,2023-07-02,2,Disappointed with the quality.,30,1
R04448,C05361,P0269,2023-07-02,3,Fine for basic use.,43,1
R02853,C02345,P0351,2023-07-02,1,Broke after a week of use.,26,1
R16981,C06216,P0836,2023-07-02,4,Amazing value for the price.,38,1
R01315,C01727,P0453,2023-07-02,2,Not as described. Returning it.,7,1
R07372,C03738,P0358,2023-07-02,4,Great product! Highly recommend.,40,1
R20151,C05731,P0937,2023-07-02,5,Great product! Highly recommend.,39,1
R23391,C07113,P0821,2023-07-02,4,Perfect. Will buy again.,32,1
R02331,C04275,P0869,2023-07-02,3,"Not bad, not great.",5,1
R10731,C00098,P0348,2023-07-02,2,Not as described. Returning it.,22,0
R03781,C00753,P0338,2023-07-03,3,Decent product for the price.,39,1
R15206,C00355,P0680,2023-07-03,4,Great product! Highly recommend.,27,1
R06092,C03233,P0759,2023-07-03,5,Great product! Highly recommend.,31,0
R23421,C07686,P0744,2023-07-03,2,Would not recommend. Poor value.,43,1
R18289,C03073,P0887,2023-07-03,5,Love it! Exactly what I needed.,42,1
R14657,C03565,P0930,2023-07-03,4,"Excellent quality, fast shipping.",17,1
R03626,C00869,P0897,2023-07-03,1,Not as described. Returning it.,21,1
R06344,C05761,P0057,2023-07-03,4,"Excellent quality, fast shipping.",49,1
R08805,C05416,P0719,2023-07-03,2,Disappointed with the quality.,9,1
R06646,C06907,P0311,2023-07-03,4,Amazing value for the price.,33,0
R19915,C02484,P0387,2023-07-03,2,Terrible experience. Avoid.,14,1
R14618,C08633,P0253,2023-07-03,5,"Excellent quality, fast shipping.",43,1
R24076,C00467,P0308,2023-07-03,3,"It is okay, nothing special.",49,1
R03071,C09214,P0509,2023-07-03,4,Perfect. Will buy again.,10,1
R03971,C05775,P0140,2023-07-03,2,Would not recommend. Poor value.,36,0
R12352,C01498,P0612,2023-07-03,4,Perfect. Will buy again.,12,0
R17409,C07828,P0012,2023-07-03,2,Broke after a week of use.,12,1
R07586,C08839,P0740,2023-07-03,4,Perfect. Will buy again.,1,1
R05817,C09653,P0383,2023-07-03,3,"Average quality, meets expectations.",3,1
R10184,C04901,P0859,2023-07-03,4,Great product! Highly recommend.,2,1
R24601,C02340,P0541,2023-07-03,4,Perfect. Will buy again.,49,1
R12625,C06784,P0409,2023-07-03,4,Amazing value for the price.,15,1
R01303,C04910,P0609,2023-07-03,4,Great product! Highly recommend.,45,1
R10973,C08381,P0666,2023-07-03,2,Would not recommend. Poor value.,8,1
R15760,C04222,P0601,2023-07-03,3,"Not bad, not great.",9,0
R16895,C08570,P0756,2023-07-03,4,Great product! Highly recommend.,45,1
R13469,C09004,P0985,2023-07-03,3,"Not bad, not great.",17,1
R06239,C05963,P0917,2023-07-03,4,Amazing value for the price.,33,1
R19145,C09106,P0179,2023-07-03,3,"It is okay, nothing special.",45,0
R24904,C09249,P0030,2023-07-03,4,"Excellent quality, fast shipping.",12,1
R12994,C03268,P0278,2023-07-03,3,"Average quality, meets expectations.",35,1
R10277,C08743,P0807,2023-07-03,1,Would not recommend. Poor value.,28,1
R24926,C09185,P0911,2023-07-03,3,"Not bad, not great.",3,1
R11299,C09592,P0094,2023-07-03,4,Great product! Highly recommend.,17,1
R12307,C01215,P0531,2023-07-03,5,"Excellent quality, fast shipping.",46,1
R20504,C03658,P0746,2023-07-03,2,Disappointed with the quality.,15,1
R21445,C04888,P0224,2023-07-03,5,Amazing value for the price.,47,1
R02335,C09703,P0699,2023-07-04,5,Amazing value for the price.,35,1
R20146,C08319,P0442,2023-07-04,2,Broke after a week of use.,16,1
R16498,C00308,P0275,2023-07-04,2,Not as described. Returning it.,10,1
R03152,C04303,P0107,2023-07-04,3,"It is okay, nothing special.",18,1
R03704,C08242,P0039,2023-07-04,2,Disappointed with the quality.,20,1
R13742,C06530,P0159,2023-07-04,5,Perfect. Will buy again.,33,1
R20587,C06782,P0462,2023-07-04,5,Amazing value for the price.,44,1
R03169,C07714,P0955,2023-07-04,4,Perfect. Will buy again.,1,1
R09839,C07085,P0695,2023-07-04,4,Amazing value for the price.,4,0
R13276,C08625,P0035,2023-07-04,4,Great product! Highly recommend.,46,0
R17697,C06673,P0340,2023-07-04,3,"It is okay, nothing special.",14,1
R11186,C05420,P0669,2023-07-04,2,Not as described. Returning it.,8,1
R07123,C03624,P0263,2023-07-04,5,"Excellent quality, fast shipping.",14,0
R01944,C07888,P0779,2023-07-04,4,"Excellent quality, fast shipping.",39,1
R07537,C08419,P0451,2023-07-04,3,"Not bad, not great.",22,0
R14899,C07518,P0550,2023-07-04,4,Perfect. Will buy again.,17,1
R08264,C03252,P0946,2023-07-04,3,"It is okay, nothing special.",45,1
R06633,C09538,P0850,2023-07-04,2,Disappointed with the quality.,46,1
R14463,C05503,P0171,2023-07-04,3,"Average quality, meets expectations.",4,1
R21105,C08429,P0040,2023-07-04,5,Great product! Highly recommend.,39,1
R16575,C08276,P0775,2023-07-04,4,Love it! Exactly what I needed.,43,0
R15244,C09443,P0470,2023-07-04,4,Love it! Exactly what I needed.,47,1
R16189,C00902,P0199,2023-07-04,4,Perfect. Will buy again.,0,1
R21713,C03564,P0542,2023-07-04,4,Love it! Exactly what I needed.,16,1
R08986,C08725,P0644,2023-07-04,4,Amazing value for the price.,27,1
R24272,C03585,P0678,2023-07-04,3,"Not bad, not great.",5,1
R05479,C01997,P0741,2023-07-04,4,Great product! Highly recommend.,46,1
R23122,C09552,P0192,2023-07-04,2,Broke after a week of use.,43,1
R19735,C06080,P0295,2023-07-04,2,Would not recommend. Poor value.,35,1
R24125,C05577,P0333,2023-07-05,2,Not as described. Returning it.,39,1
R23452,C04546,P0643,2023-07-05,4,Great product! Highly recommend.,36,1
R06966,C05261,P0543,2023-07-05,3,"Not bad, not great.",28,0
R01296,C06307,P0277,2023-07-05,4,Love it! Exactly what I needed.,3,1
R11735,C01667,P0737,2023-07-05,5,"Excellent quality, fast shipping.",17,1
R20135,C06858,P0414,2023-07-05,1,Terrible experience. Avoid.,25,1
R02373,C02862,P0306,2023-07-05,2,Terrible experience. Avoid.,22,1
R04228,C07255,P0715,2023-07-05,5,"Excellent quality, fast shipping.",23,1
R19476,C02152,P0612,2023-07-05,4,Amazing value for the price.,13,0
R09584,C08218,P0102,2023-07-05,4,Amazing value for the price.,31,1
R09302,C07676,P0265,2023-07-05,3,"Average quality, meets expectations.",23,0
R06387,C06383,P0698,2023-07-05,4,Perfect. Will buy again.,14,0
R23349,C03731,P0813,2023-07-05,4,Love it! Exactly what I needed.,32,0
R08803,C02568,P0876,2023-07-05,3,Fine for basic use.,1,1
R10300,C01983,P0903,2023-07-05,4,"Excellent quality, fast shipping.",23,1
R11697,C08957,P0962,2023-07-05,4,Amazing value for the price.,21,1
R08775,C04939,P0139,2023-07-05,3,"It is okay, nothing special.",9,1
R16843,C09935,P0269,2023-07-05,4,Love it! Exactly what I needed.,43,1
R22616,C05104,P0231,2023-07-05,4,Perfect. Will buy again.,21,0
R22497,C00056,P0571,2023-07-05,3,Fine for basic use.,12,1
R21359,C04089,P0105,2023-07-05,4,"Excellent quality, fast shipping.",43,1
R01622,C08864,P0293,2023-07-05,3,"Average quality, meets expectations.",37,1
R23144,C05594,P0713,2023-07-05,3,Fine for basic use.,23,1
R20075,C05711,P0995,2023-07-05,4,Great product! Highly recommend.,44,1
R06877,C02550,P0842,2023-07-05,5,Love it! Exactly what I needed.,24,1
R13523,C05718,P0907,2023-07-05,5,Perfect. Will buy again.,15,1
R24244,C06723,P0685,2023-07-05,3,Fine for basic use.,2,1
R09070,C00916,P0478,2023-07-05,2,Not as described. Returning it.,25,0
R13524,C01561,P0154,2023-07-05,4,Amazing value for the price.,25,1
R01489,C05533,P0021,2023-07-05,3,"It is okay, nothing special.",37,1
R19741,C09936,P0035,2023-07-05,3,"It is okay, nothing special.",37,1
R06341,C05845,P0500,2023-07-06,3,Fine for basic use.,20,1
R14379,C06470,P0689,2023-07-06,4,"Excellent quality, fast shipping.",9,0
R14473,C06442,P0906,2023-07-06,3,"Not bad, not great.",12,0
R09280,C03169,P0676,2023-07-06,4,Great product! Highly recommend.,29,1
R02791,C00217,P0211,2023-07-06,4,"Excellent quality, fast shipping.",4,1
R12671,C08915,P0476,2023-07-06,3,Decent product for the price.,19,1
R08754,C06180,P0503,2023-07-06,4,"Excellent quality, fast shipping.",42,1
R20561,C07624,P0209,2023-07-06,4,Love it! Exactly what I needed.,14,1
R02324,C07697,P0478,2023-07-06,2,Not as described. Returning it.,22,0
R23735,C00705,P0483,2023-07-06,4,Amazing value for the price.,16,1
R13294,C08780,P0347,2023-07-06,5,"Excellent quality, fast shipping.",45,1
R11130,C02186,P0953,2023-07-06,4,Perfect. Will buy again.,26,1
R23893,C01221,P0539,2023-07-06,4,Amazing value for the price.,5,1
R06623,C04325,P0356,2023-07-06,2,Broke after a week of use.,26,1
R24586,C03050,P0243,2023-07-06,1,Disappointed with the quality.,46,1
R04142,C01973,P0367,2023-07-06,1,Would not recommend. Poor value.,28,1
R00551,C08876,P0615,2023-07-06,4,Love it! Exactly what I needed.,48,1
R10691,C09989,P0084,2023-07-06,5,Love it! Exactly what I needed.,46,1
R08280,C00273,P0509,2023-07-06,4,Perfect. Will buy again.,6,1
R12496,C06152,P0571,2023-07-06,2,Disappointed with the quality.,47,1
R10314,C03685,P0091,2023-07-06,4,"Excellent quality, fast shipping.",27,1
R17305,C08542,P0109,2023-07-06,3,"Average quality, meets expectations.",45,0
R12076,C03138,P0357,2023-07-06,4,"Excellent quality, fast shipping.",38,1
R05810,C08185,P0993,2023-07-06,3,"Not bad, not great.",28,1
R01589,C04157,P0092,2023-07-06,3,"Average quality, meets expectations.",7,1
R23791,C03779,P0890,2023-07-06,1,Would not recommend. Poor value.,21,1
R01480,C00692,P0320,2023-07-06,5,Perfect. Will buy again.,48,0
R11356,C08207,P0352,2023-07-06,4,Great product! Highly recommend.,16,1
R05257,C01729,P0935,2023-07-06,2,Broke after a week of use.,5,1
R11146,C07302,P0360,2023-07-06,5,Love it! Exactly what I needed.,20,1
R10640,C09725,P0291,2023-07-06,3,"Average quality, meets expectations.",12,1
R09389,C02186,P0227,2023-07-06,4,Great product! Highly recommend.,16,1
R07941,C06550,P0543,2023-07-06,4,"Excellent quality, fast shipping.",32,1
R07543,C00991,P0971,2023-07-06,2,Would not recommend. Poor value.,6,1
R11216,C01592,P0431,2023-07-06,5,"Excellent quality, fast shipping.",36,1
R24205,C01293,P0687,2023-07-06,4,Perfect. Will buy again.,4,1
R15791,C05210,P0007,2023-07-06,3,"Not bad, not great.",34,1
R14096,C05757,P0317,2023-07-06,3,"Average quality, meets expectations.",15,1
R02355,C01151,P0164,2023-07-06,3,"Not bad, not great.",10,1
R09487,C01944,P0189,2023-07-06,2,Would not recommend. Poor value.,19,1
R06268,C05004,P0002,2023-07-06,3,"It is okay, nothing special.",6,1
R19010,C07769,P0050,2023-07-06,2,Would not recommend. Poor value.,12,1
R07457,C08392,P0168,2023-07-07,4,"Excellent quality, fast shipping.",6,0
R22920,C03203,P0640,2023-07-07,5,Great product! Highly recommend.,25,1
R18618,C05633,P0646,2023-07-07,2,Terrible experience. Avoid.,24,0
R02650,C06902,P0024,2023-07-07,2,Would not recommend. Poor value.,34,1
R05475,C06885,P0307,2023-07-07,3,"Not bad, not great.",34,0
R24968,C06222,P0514,2023-07-07,4,Love it! Exactly what I needed.,24,0
R24097,C01184,P0527,2023-07-07,3,"Not bad, not great.",25,1
R12608,C08013,P0794,2023-07-07,2,Terrible experience. Avoid.,24,1
R15899,C05119,P0331,2023-07-07,4,Amazing value for the price.,15,1
R18494,C01521,P0487,2023-07-07,3,"It is okay, nothing special.",9,1
R17828,C09206,P0294,2023-07-07,4,Great product! Highly recommend.,7,0
R06904,C01205,P0514,2023-07-07,3,"Average quality, meets expectations.",30,1
R21282,C01150,P0843,2023-07-07,3,"It is okay, nothing special.",7,0
R11886,C07556,P0602,2023-07-07,2,Terrible experience. Avoid.,29,1
R23128,C00428,P0802,2023-07-07,4,Amazing value for the price.,10,1
R20299,C00329,P0484,2023-07-07,5,Perfect. Will buy again.,34,1
R21442,C05256,P0009,2023-07-07,5,Great product! Highly recommend.,31,1
R18271,C05038,P0209,2023-07-07,3,"Average quality, meets expectations.",31,0
R06583,C00586,P0007,2023-07-07,3,"Average quality, meets expectations.",31,1
R11692,C03134,P0651,2023-07-07,3,"It is okay, nothing special.",37,1
R09025,C04786,P0464,2023-07-07,3,Decent product for the price.,43,0
R16224,C07910,P0470,2023-07-07,4,Amazing value for the price.,49,1
R21215,C00437,P0581,2023-07-07,3,Fine for basic use.,46,1
R14894,C04209,P0727,2023-07-07,3,Decent product for the price.,44,1
R08442,C01462,P0891,2023-07-07,2,Disappointed with the quality.,10,1
R02573,C00689,P0309,2023-07-07,3,"Not bad, not great.",33,1
R15988,C09532,P0377,2023-07-07,5,Amazing value for the price.,42,0
R12325,C08252,P0725,2023-07-07,4,Perfect. Will buy again.,44,0
R11784,C00081,P0012,2023-07-07,2,Disappointed with the quality.,40,1
R20366,C08384,P0901,2023-07-07,4,Amazing value for the price.,19,1
R07997,C04789,P0365,2023-07-07,1,Would not recommend. Poor value.,41,1
R15969,C06546,P0199,2023-07-08,5,Love it! Exactly what I needed.,44,1
R02342,C00109,P0604,2023-07-08,4,Love it! Exactly what I needed.,46,1
R07232,C07074,P0582,2023-07-08,4,Perfect. Will buy again.,41,1
R23206,C04723,P0516,2023-07-08,3,Fine for basic use.,38,1
R04826,C09463,P0731,2023-07-08,5,"Excellent quality, fast shipping.",45,1
R02033,C09280,P0737,2023-07-08,5,Perfect. Will buy again.,40,1
R09484,C05561,P0477,2023-07-08,3,"Not bad, not great.",28,1
R15683,C05235,P0179,2023-07-08,2,Terrible experience. Avoid.,46,0
R14082,C02003,P0780,2023-07-08,5,Love it! Exactly what I needed.,36,1
R17671,C07396,P0692,2023-07-08,3,"It is okay, nothing special.",43,1
R01383,C06747,P0313,2023-07-08,3,"Average quality, meets expectations.",31,1
R02806,C00598,P0622,2023-07-08,2,Broke after a week of use.,39,1
R03385,C01940,P0583,2023-07-08,2,Not as described. Returning it.,15,0
R15685,C07456,P0524,2023-07-08,1,Terrible experience. Avoid.,30,1
R13259,C00794,P0159,2023-07-08,5,Love it! Exactly what I needed.,14,1
R20520,C07475,P0544,2023-07-08,1,Not as described. Returning it.,30,1
R12134,C05521,P0902,2023-07-08,3,"Not bad, not great.",40,0
R18900,C07957,P0892,2023-07-08,3,Decent product for the price.,28,1
R08126,C07927,P0129,2023-07-08,2,Would not recommend. Poor value.,7,1
R06849,C05364,P0687,2023-07-08,4,Great product! Highly recommend.,4,0
R16680,C07005,P0093,2023-07-08,3,Fine for basic use.,32,1
R09631,C05746,P0338,2023-07-08,2,Would not recommend. Poor value.,9,1
R20903,C05818,P0370,2023-07-08,2,Terrible experience. Avoid.,29,1
R20859,C01495,P0717,2023-07-08,5,Perfect. Will buy again.,20,0
R21049,C05517,P0291,2023-07-08,2,Not as described. Returning it.,30,1
R24050,C06468,P0700,2023-07-08,4,"Excellent quality, fast shipping.",36,1
R10788,C06306,P0052,2023-07-08,4,Amazing value for the price.,13,1
R24733,C00601,P0084,2023-07-08,4,Amazing value for the price.,33,1
R16381,C01389,P0448,2023-07-08,3,"Average quality, meets expectations.",5,1
R20309,C07752,P0360,2023-07-08,4,Great product! Highly recommend.,16,0
R09780,C09999,P0189,2023-07-08,4,Great product! Highly recommend.,2,1
R22237,C01263,P0953,2023-07-09,4,Great product! Highly recommend.,11,1
R24459,C04090,P0974,2023-07-09,4,Perfect. Will buy again.,7,1
R21738,C08381,P0789,2023-07-09,2,Not as described. Returning it.,13,1
R10953,C09132,P0334,2023-07-09,3,Decent product for the price.,7,1
R04219,C03982,P0840,2023-07-09,3,"It is okay, nothing special.",12,1
R14514,C01548,P0071,2023-07-09,3,"It is okay, nothing special.",8,1
R14212,C09817,P0645,2023-07-09,3,"Average quality, meets expectations.",43,0
R10118,C03609,P0437,2023-07-09,4,Great product! Highly recommend.,38,1
R01918,C06574,P0527,2023-07-09,3,Fine for basic use.,11,1
R18551,C00381,P0393,2023-07-09,5,Great product! Highly recommend.,41,0
R08845,C07652,P0784,2023-07-09,3,Decent product for the price.,37,1
R05465,C09128,P0761,2023-07-09,4,Love it! Exactly what I needed.,15,1
R18919,C00167,P0132,2023-07-09,3,Decent product for the price.,43,1
R02510,C09204,P0984,2023-07-09,2,Not as described. Returning it.,42,1
R06704,C07973,P0409,2023-07-09,4,Great product! Highly recommend.,43,1
R02541,C08500,P0670,2023-07-09,3,"Average quality, meets expectations.",20,1
R07049,C06165,P0214,2023-07-09,3,"Average quality, meets expectations.",10,1
R24412,C00216,P0823,2023-07-09,3,"Not bad, not great.",36,0
R12621,C08602,P0363,2023-07-09,2,Not as described. Returning it.,14,0
R20491,C04079,P0553,2023-07-09,4,Perfect. Will buy again.,30,1
R14857,C00561,P0179,2023-07-09,2,Broke after a week of use.,20,1
R16984,C05565,P0623,2023-07-09,5,Great product! Highly recommend.,41,1
R15539,C04492,P0063,2023-07-09,4,Perfect. Will buy again.,6,1
R18377,C04192,P0530,2023-07-09,3,Fine for basic use.,41,1
R18262,C07971,P0059,2023-07-09,4,"Excellent quality, fast shipping.",24,1
R00915,C03893,P0782,2023-07-09,2,Would not recommend. Poor value.,49,1
R16795,C04377,P0887,2023-07-09,5,Great product! Highly recommend.,41,1
R01250,C06168,P0375,2023-07-09,4,Amazing value for the price.,47,1
R21627,C05308,P0760,2023-07-10,4,"Excellent quality, fast shipping.",44,1
